## Comments
## ClipGeometrySegmentTest

## [InputGeom] nvarchar(1000) NOT NULL
## [StartMeasure] float NOT NULL
## [EndMeasure] float NOT NULL
## [ExpectedGeom] nvarchar(1000) NOT NULL

## Each line represents one test data to be inserted in DB
## Parameter Separator ||
## Should follow the same order of parameter; white space at the start and end of each param will be truncated                                                                                         
## [InputGeom]                                                              ||[StartMeasure]    ||[EndMeasure]  ||[Tolerance]   ||[ExpectedGeom]                                                       ||[Comments]
LINESTRING (201500 101500 0, 202000 101500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 101500 0, 202000 101500 500)                      ||
LINESTRING (201500 101500 0, 202000 101500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 101500 0, 202000 101500 500)                      ||
LINESTRING (201500 101500 0, 201500 102000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 101500 0, 201500 102000 500)                      ||
LINESTRING (201500 102000 0, 202000 102000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 102000 0, 202000 102000 500)                      ||
LINESTRING (201500 102000 0, 201500 102500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 102000 0, 201500 102500 500)                      ||
LINESTRING (201500 102500 0, 202000 102500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 102500 0, 202000 102500 500)                      ||
LINESTRING (201500 102500 0, 201500 103000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 102500 0, 201500 103000 500)                      ||
LINESTRING (201500 103000 0, 202000 103000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (201500 103000 0, 202000 103000 500)                      ||
LINESTRING (202000 100000 0, 202000 100500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (202000 100000 0, 202000 100500 500)                      ||
LINESTRING (202000 100500 0, 202000 101000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (202000 100500 0, 202000 101000 500)                      ||
LINESTRING (202000 101000 0, 202000 101500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (202000 101000 0, 202000 101500 500)                      ||
LINESTRING (202000 101500 0, 202000 102000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (202000 101500 0, 202000 102000 500)                      ||
LINESTRING (202000 102000 0, 202000 102500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (202000 102000 0, 202000 102500 500)                      ||
LINESTRING (202000 102500 0, 202000 103000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (202000 102500 0, 202000 103000 500)                      ||
LINESTRING (205500 104000 0, 206400 104000 900)                             ||0                 ||900           ||0.5           ||LINESTRING (205500 104000 0, 206400 104000 900)                      ||
LINESTRING (205500 104000 0, 206400 104000 900)                             ||0                 ||900           ||0.5           ||LINESTRING (205500 104000 0, 206400 104000 900)                      ||
LINESTRING (205850 103975 0, 200000 103975 5850)                            ||0                 ||5850          ||0.5           ||LINESTRING (205850 103975 0, 200000 103975 5850)                     ||
LINESTRING (205850 103975 0, 200000 103975 5850)                            ||850               ||5850          ||0.5           ||LINESTRING (205000 103975 850, 200000 103975 5850)                   ||
LINESTRING (205850 103975 0, 200000 103975 5850)                            ||0                 ||850           ||0.5           ||LINESTRING (205850 103975 0, 205000 103975 850)                      ||
LINESTRING (205850 104050 0, 206000 104050 150)                             ||0                 ||150           ||0.5           ||LINESTRING (205850 104050 0, 206000 104050 150)                      ||
LINESTRING (205850 104050 0, 206000 104050 150)                             ||0                 ||150           ||0.5           ||LINESTRING (205850 104050 0, 206000 104050 150)                      ||
LINESTRING (206000 100000 0, 206000 103825 3825)                            ||0                 ||3825          ||0.5           ||LINESTRING (206000 100000 0, 206000 103825 3825)                     ||
LINESTRING (206000 100000 0, 206000 103825 3825)                            ||0                 ||3825          ||0.5           ||LINESTRING (206000 100000 0, 206000 103825 3825)                     ||
LINESTRING (206000 100000 0, 206000 103825 3825)                            ||0                 ||3825          ||0.5           ||LINESTRING (206000 100000 0, 206000 103825 3825)                     ||
LINESTRING (206000 103825 0, 206000 104050 225)                             ||0                 ||225           ||0.5           ||LINESTRING (206000 103825 0, 206000 104050 225)                      ||
LINESTRING (206000 103825 0, 206000 104050 225)                             ||0                 ||225           ||0.5           ||LINESTRING (206000 103825 0, 206000 104050 225)                      ||
LINESTRING (206000 103825 0, 206000 104050 225)                             ||0                 ||225           ||0.5           ||LINESTRING (206000 103825 0, 206000 104050 225)                      ||
LINESTRING (206000 104050 0, 206025 104050 25)                              ||0                 ||25            ||0.5           ||LINESTRING (206000 104050 0, 206025 104050 25)                       ||
LINESTRING (206000 104050 0, 206025 104050 25)                              ||0                 ||25            ||0.5           ||LINESTRING (206000 104050 0, 206025 104050 25)                       ||
LINESTRING (206000 104050 0, 206000 104200 150)                             ||0                 ||150           ||0.5           ||LINESTRING (206000 104050 0, 206000 104200 150)                      ||
LINESTRING (206000 104050 0, 206000 104200 150)                             ||0                 ||150           ||0.5           ||LINESTRING (206000 104050 0, 206000 104200 150)                      ||
LINESTRING (206000 104050 0, 206000 104200 150)                             ||0                 ||150           ||0.5           ||LINESTRING (206000 104050 0, 206000 104200 150)                      ||
LINESTRING (206000 104200 0, 206000 106500 2300)                            ||0                 ||2300          ||0.5           ||LINESTRING (206000 104200 0, 206000 106500 2300)                     ||
LINESTRING (206000 106500 0, 206000 108000 1500)                            ||0                 ||1500          ||0.5           ||LINESTRING (206000 106500 0, 206000 108000 1500)                     ||
LINESTRING (206000 106500 0, 206025 106250 251.247)                         ||0                 ||251.247       ||0.5           ||LINESTRING (206000 106500 0, 206025 106250 251.247)                  ||
LINESTRING (206000 108000 0, 206000 109000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 108000 0, 206000 109000 1000)                     ||
LINESTRING (206000 109000 0, 206000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 109000 0, 206000 110000 1000)                     ||
LINESTRING (206000 110000 0, 207000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 110000 0, 207000 110000 1000)                     ||
LINESTRING (206000 110000 0, 206000 111000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 110000 0, 206000 111000 1000)                     ||
LINESTRING (206000 111000 0, 206000 112000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 111000 0, 206000 112000 1000)                     ||
LINESTRING (206000 112000 0, 206000 113000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 112000 0, 206000 113000 1000)                     ||
LINESTRING (206000 113000 0, 206000 114000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 113000 0, 206000 114000 1000)                     ||
LINESTRING (206000 114000 0, 206000 115000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (206000 114000 0, 206000 115000 1000)                     ||
LINESTRING (206025 103375 0, 206025 100000 3375)                            ||0                 ||3375          ||0.5           ||LINESTRING (206025 103375 0, 206025 100000 3375)                     ||
LINESTRING (206025 103375 0, 206025 100000 3375)                            ||0                 ||3375          ||0.5           ||LINESTRING (206025 103375 0, 206025 100000 3375)                     ||
LINESTRING (206025 103375 0, 206025 100000 3375)                            ||0                 ||3375          ||0.5           ||LINESTRING (206025 103375 0, 206025 100000 3375)                     ||
LINESTRING (206025 104050 0, 206025 103375 675)                             ||0                 ||675           ||0.5           ||LINESTRING (206025 104050 0, 206025 103375 675)                      ||
LINESTRING (206025 106250 0, 206025 104050 2200)                            ||0                 ||2200          ||0.5           ||LINESTRING (206025 106250 0, 206025 104050 2200)                     ||
LINESTRING (206400 104000 0, 210000 104000 3600)                            ||0                 ||3600          ||0.5           ||LINESTRING (206400 104000 0, 210000 104000 3600)                     ||
LINESTRING (206400 104000 0, 210000 104000 3600)                            ||0                 ||3600          ||0.5           ||LINESTRING (206400 104000 0, 210000 104000 3600)                     ||
LINESTRING (206400 104000 0, 210000 104000 3600)                            ||0                 ||3600          ||0.5           ||LINESTRING (206400 104000 0, 210000 104000 3600)                     ||
LINESTRING (206625 103975 0, 205850 103975 775)                             ||0                 ||775           ||0.5           ||LINESTRING (206625 103975 0, 205850 103975 775)                      ||
LINESTRING (206625 103975 0, 205850 103975 775)                             ||0                 ||775           ||0.5           ||LINESTRING (206625 103975 0, 205850 103975 775)                      ||
LINESTRING (207000 110000 0, 208000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (207000 110000 0, 208000 110000 1000)                     ||
LINESTRING (208000 110000 0, 209000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (208000 110000 0, 209000 110000 1000)                     ||
LINESTRING (209000 110000 0, 210000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (209000 110000 0, 210000 110000 1000)                     ||
LINESTRING (210000 103975 0, 206625 103975 3375)                            ||0                 ||3375          ||0.5           ||LINESTRING (210000 103975 0, 206625 103975 3375)                     ||
LINESTRING (210000 103975 0, 206625 103975 3375)                            ||0                 ||3375          ||0.5           ||LINESTRING (210000 103975 0, 206625 103975 3375)                     ||
LINESTRING (210000 103975 0, 206625 103975 3375)                            ||0                 ||3375          ||0.5           ||LINESTRING (210000 103975 0, 206625 103975 3375)                     ||
LINESTRING (210000 104000 0, 214250 104000 4250)                            ||0                 ||4250          ||0.5           ||LINESTRING (210000 104000 0, 214250 104000 4250)                     ||
LINESTRING (210000 104000 0, 214250 104000 4250)                            ||0                 ||4250          ||0.5           ||LINESTRING (210000 104000 0, 214250 104000 4250)                     ||
LINESTRING (210000 104000 0, 214250 104000 4250)                            ||0                 ||4250          ||0.5           ||LINESTRING (210000 104000 0, 214250 104000 4250)                     ||
LINESTRING (210000 110000 0, 211000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (210000 110000 0, 211000 110000 1000)                     ||
LINESTRING (211000 110000 0, 212000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (211000 110000 0, 212000 110000 1000)                     ||
LINESTRING (212000 110000 0, 213000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (212000 110000 0, 213000 110000 1000)                     ||
LINESTRING (213000 110000 0, 214000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (213000 110000 0, 214000 110000 1000)                     ||
LINESTRING (214000 110000 0, 215000 110000 1000)                            ||0                 ||1000          ||0.5           ||LINESTRING (214000 110000 0, 215000 110000 1000)                     ||
LINESTRING (214250 103975 0, 210000 103975 4250)                            ||0                 ||4250          ||0.5           ||LINESTRING (214250 103975 0, 210000 103975 4250)                     ||
LINESTRING (214250 103975 0, 210000 103975 4250)                            ||0                 ||4250          ||0.5           ||LINESTRING (214250 103975 0, 210000 103975 4250)                     ||
LINESTRING (214250 103975 0, 210000 103975 4250)                            ||0                 ||4250          ||0.5           ||LINESTRING (214250 103975 0, 210000 103975 4250)                     ||
LINESTRING (214250 104000 0, 214750 104050 502.494)                         ||0                 ||502.494       ||0.5           ||LINESTRING (214250 104000 0, 214750 104050 502.494)                  ||
LINESTRING (214250 104000 0, 214750 104050 502.494)                         ||0                 ||502.494       ||0.5           ||LINESTRING (214250 104000 0, 214750 104050 502.494)                  ||
LINESTRING (214250 104000 0, 214750 104050 502.494)                         ||0                 ||502.494       ||0.5           ||LINESTRING (214250 104000 0, 214750 104050 502.494)                  ||
LINESTRING (214750 103925 0, 214250 103975 502.494)                         ||0                 ||502.494       ||0.5           ||LINESTRING (214750 103925 0, 214250 103975 502.494)                  ||
LINESTRING (214750 103925 0, 214250 103975 502.494)                         ||0                 ||502.494       ||0.5           ||LINESTRING (214750 103925 0, 214250 103975 502.494)                  ||
LINESTRING (214750 103925 0, 214250 103975 502.494)                         ||0                 ||502.494       ||0.5           ||LINESTRING (214750 103925 0, 214250 103975 502.494)                  ||
LINESTRING (214750 104050 0, 215000 104050 250)                             ||0                 ||250           ||0.5           ||LINESTRING (214750 104050 0, 215000 104050 250)                      ||
LINESTRING (214750 104050 0, 215000 104050 250)                             ||0                 ||250           ||0.5           ||LINESTRING (214750 104050 0, 215000 104050 250)                      ||
LINESTRING (214750 104050 0, 215000 104050 250)                             ||0                 ||250           ||0.5           ||LINESTRING (214750 104050 0, 215000 104050 250)                      ||
LINESTRING (215000 103925 0, 214750 103925 250)                             ||0                 ||250           ||0.5           ||LINESTRING (215000 103925 0, 214750 103925 250)                      ||
LINESTRING (215000 103925 0, 214750 103925 250)                             ||0                 ||250           ||0.5           ||LINESTRING (215000 103925 0, 214750 103925 250)                      ||
LINESTRING (215000 103925 0, 214750 103925 250)                             ||0                 ||250           ||0.5           ||LINESTRING (215000 103925 0, 214750 103925 250)                      ||
LINESTRING (215000 104050 0, 215450 104050 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215000 104050 0, 215450 104050 450)                      ||
LINESTRING (215000 104050 0, 215450 104050 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215000 104050 0, 215450 104050 450)                      ||
LINESTRING (215000 110000 0, 215882.5 110000 882.5)                         ||0                 ||882.5         ||0.5           ||LINESTRING (215000 110000 0, 215882.5 110000 882.5)                  ||
LINESTRING (215450 103925 0, 215000 103925 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215450 103925 0, 215000 103925 450)                      ||
LINESTRING (215450 103925 0, 215000 103925 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215450 103925 0, 215000 103925 450)                      ||
LINESTRING (215450 103925 0, 215000 103925 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215450 103925 0, 215000 103925 450)                      ||
LINESTRING (215450 104050 0, 215775 104050 325)                             ||0                 ||325           ||0.5           ||LINESTRING (215450 104050 0, 215775 104050 325)                      ||
LINESTRING (215450 104050 0, 215775 104050 325)                             ||0                 ||325           ||0.5           ||LINESTRING (215450 104050 0, 215775 104050 325)                      ||
LINESTRING (215600 100000 0, 215600 103325 3325)                            ||0                 ||3325          ||0.5           ||LINESTRING (215600 100000 0, 215600 103325 3325)                     ||
LINESTRING (215600 103325 0, 215600 103775 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215600 103325 0, 215600 103775 450)                      ||
LINESTRING (215600 103775 0, 215600 104200 425)                             ||0                 ||425           ||0.5           ||LINESTRING (215600 103775 0, 215600 104200 425)                      ||
LINESTRING (215600 103775 0, 215600 104200 425)                             ||0                 ||425           ||0.5           ||LINESTRING (215600 103775 0, 215600 104200 425)                      ||
LINESTRING (215600 104200 0, 215600 104650 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215600 104200 0, 215600 104650 450)                      ||
LINESTRING (215600 104200 0, 215600 104650 450)                             ||0                 ||450           ||0.5           ||LINESTRING (215600 104200 0, 215600 104650 450)                      ||
LINESTRING (215600 104650 0, 215600 105000 350)                             ||0                 ||350           ||0.5           ||LINESTRING (215600 104650 0, 215600 105000 350)                      ||
LINESTRING (215600 104650 0, 215600 105000 350)                             ||0                 ||350           ||0.5           ||LINESTRING (215600 104650 0, 215600 105000 350)                      ||
LINESTRING (215600 104650 0, 215600 105000 350)                             ||0                 ||350           ||0.5           ||LINESTRING (215600 104650 0, 215600 105000 350)                      ||
LINESTRING (215600 105000 0, 215600 109000 4000)                            ||0                 ||4000          ||0.5           ||LINESTRING (215600 105000 0, 215600 109000 4000)                     ||
LINESTRING (215600 105000 0, 215600 109000 4000)                            ||0                 ||4000          ||0.5           ||LINESTRING (215600 105000 0, 215600 109000 4000)                     ||
LINESTRING (215600 105000 0, 215600 109000 4000)                            ||0                 ||4000          ||0.5           ||LINESTRING (215600 105000 0, 215600 109000 4000)                     ||
LINESTRING (215600 109000 0, 215600 109100 100)                             ||0                 ||100           ||0.5           ||LINESTRING (215600 109000 0, 215600 109100 100)                      ||
LINESTRING (215600 109000 0, 215600 109100 100)                             ||0                 ||100           ||0.5           ||LINESTRING (215600 109000 0, 215600 109100 100)                      ||
LINESTRING (215600 109000 0, 215600 109100 100)                             ||0                 ||100           ||0.5           ||LINESTRING (215600 109000 0, 215600 109100 100)                      ||
LINESTRING (215600 109100 0, 215882.5 109880 829.582)                       ||0                 ||829.582       ||0.5           ||LINESTRING (215600 109100 0, 215882.5 109880 829.582)                ||
LINESTRING (215600 109100 0, 215882.5 109880 829.582)                       ||0                 ||829.582       ||0.5           ||LINESTRING (215600 109100 0, 215882.5 109880 829.582)                ||
LINESTRING (215600 109100 0, 215882.5 109880 829.582)                       ||0                 ||829.582       ||0.5           ||LINESTRING (215600 109100 0, 215882.5 109880 829.582)                ||
